Incident Reference,Incident Type,Incident Action,Territorial Water Status,Closest Coastal State,Closest State COW Code,IMO?,Location Description,Day,Month,Year,Hour (24-Hr Format),Latitude GPS,Latitude Direction,Lat Degrees,Lat Minutes,Lat Decimal Degrees,Longitude GPS,Longitude Direction,Long Degrees,Long Minutes,Long Decimal Degrees,Location Precision,Geolocation Source,Vessel Name,Flag,Flag COW Code,Vessel Type,Steaming or Stationary,Number of Assailants,Armed,Weaponry,Violence,Violence Dummy,Type of Stolen Goods,Port Response Received,Ransom Paid,Steaming Recode,Incident_type_recode,Incident_action_recode,Time_Day,Converted Time
5183,Actual,Boarded,Indonesia,Indonesia,850,,"Taboneo Anchorage, Indonesia",19,2,2011,0:01,03:44.2,South,3.0000,44.2000,-3.7367,114:25.6,East,114.0000,25.6000,114.4267,1,IMB,Capstone,Panama,95,2,Anchored,Unspecified,0,Unspecified,0,0,1,1,0,2,1,2,4,12:01:00 AM
5196,Actual,Hijacked,Oman,Oman,698,,"Around 265NM NE of Salalah, Oman. Off Somalia",28,2,2011,6:00,18:48,North,18.0000,48.0000,18.8000,058:25,East,58.0000,25.0000,58.4167,1,IMB,Dover,Panama,95,2,Steaming,Unspecified,1,Unspecified,0,0,0,1,1,1,1,1,4,6:00:00 AM
5214,Actual,Boarded,Vietnam,Vietnam,816,,"Cai Lan Pilot Station, Vietnam",7,3,2011,01:00/03:00,20:41.8,North,20.0000,41.8000,20.6967,107:13.4,East,107.0000,13.4000,107.2233,1,IMB,Forest Harmony,Panama,95,2,Anchored,Unspecified,0,Unspecified,0,0,1,1,0,2,1,2,4,01:00/03:00
5225,Actual,Boarded,India,India,750,,"Kandla Anchorage, India",14,3,2011,8:30,22:49.18,North,22.0000,49.1800,22.8197,070:02.21,East,70.0000,2.2100,70.0368,1,IMB,Splendour,Panama,95,2,Anchored,Unspecified,0,Unspecified,0,0,1,1,0,2,1,2,1,8:30:00 AM
5227,Attempted,,Internationa Waters (Arabian Sea),Yemen,679,,"Around 215NM East of Socotra Island, Yemen. Off Somalia",15,3,2011,6:45,11:56,North,11.0000,56.0000,11.9333,058:03,East,58.0000,3.0000,58.0500,1,IMB,Achilleas,Panama,95,2,Steaming,5,1,Guns,0,0,0,1,0,1,0,-99,1,6:45:00 AM
5231,Attempted,,Indonesia,Indonesia,850,,Singapore Straits,18,3,2011,3:00,01:05,North,1.0000,5.0000,1.0833,103:35,East,103.0000,35.0000,103.5833,1,IMB,Cape Med,Panama,95,2,Steaming,4,0,Unspecified,0,0,0,1,0,1,0,-99,4,3:00:00 AM
5293,Actual,Boarded,Internationa Waters (Arabian Sea),India,750,,"Around 540NM Nortwest of Minicoy Island, India. Off Somalia",5,5,2011,3:36,14:50,North,14.0000,50.0000,14.8333,066:48,East,67.0000,48.0000,67.8000,1,IMB,Full City,Panama,95,2,Steaming,Unspecified,1,Automatic weapons and RPG,0,0,0,1,0,1,1,2,4,3:36:00 AM
5341,Actual,Boarded,Eritrea,Eritrea,531,,Red Sea,31,5,2011,13:00,13:30,North,13.0000,30.0000,13.5000,042:35,East,42.0000,35.0000,42.5833,1,IMB,Atlas,Panama,95,2,Steaming,5,1,Automatic weapons,0,0,0,1,0,1,1,2,2,1:00:00 PM
5346,Attempted,,Yemen,Yemen,679,,Gulf of Aden,7,6,2011,13:15,13:33.3,North,13.0000,33.3000,13.5550,050:27.4,East,50.0000,27.4000,50.4567,1,IMB,Achilleas,Panama,95,2,Steaming,7,1,Unspecified,1,1,0,1,0,1,0,-99,2,1:15:00 PM
5377,Actual,Boarded,Indonesia,Indonesia,850,,"Tg. Priok Port, Jakarta, Indonesia",4,7,2011,4:15,06:05.9,South,6.0000,5.9000,-6.0983,106:53.0,East,106.0000,53.0000,106.8833,1,IMB,Diana Island,Panama,95,2,Berthed,3,1,Knives,1,1,1,1,0,3,1,2,4,4:15:00 AM
5389,Attempted,,Yemen,Yemen,679,,Gulf of Aden,16,7,2011,3:40,13:36.3,North,13.0000,36.3000,13.6050,050:17.3,East,50.0000,17.3000,50.2883,1,IMB,Elinakos,Panama,95,2,Steaming,6,1,RPG,0,0,0,1,0,1,0,-99,4,3:40:00 AM
5424,Attempted,,Yemen,Yemen,679,,"Around 2,6NM South of Mayyun Usland, Bab El Mandeb. Red Sea",15,8,2011,15:05,12:35.5,North,12.0000,35.5000,12.5917,043:25.5,East,43.0000,25.5000,43.4250,1,IMB,Lady Z,Panama,95,2,Steaming,Unspecified,1,Unspecified,0,0,0,1,0,1,0,-99,2,3:05:00 PM
5430,Actual,Boarded,Indonesia,Indonesia,850,,"Belawan Port, Indonesia",20,8,2011,2:25,03:47.3,North,3.0000,47.3000,3.7883,98:42.1,East,98.0000,42.1000,98.7017,1,IMB,Navios Armonia,Panama,95,2,Berthed,2,0,Unspecified,0,0,1,1,0,3,1,2,4,2:25:00 AM
5469,Attempted,,Yemen,Yemen,679,,Gulf of Aden,2,10,2011,4:00,13:01,North,13.0000,1.0000,13.0167,048:49,East,48.0000,49.0000,48.8167,1,IMB,Theoforos I,Panama,95,2,Steaming,7,0,Unspecified,0,0,0,1,0,1,0,-99,4,4:00:00 AM
5480,Attempted,,Pakistan,Pakistan,770,,"Around 285NM West of Porbandar, India. Off Somalia",14,10,2011,14:50,22:02.9,North,22.0000,2.9000,22.0483,064:28.3,East,64.0000,28.3000,64.4717,1,IMB,Tai Progress,Panama,95,2,Steaming,Unspecified,0,Unspecified,0,0,0,1,0,1,0,-99,2,2:50:00 PM
5508,Actual,Boarded,Indonesia,Indonesia,850,,"Balikpapan Anchorage, Indonesia",14,11,2011,0:45,01:22.46,South,1.0000,22.4600,-1.3743,116:56.09,East,116.0000,56.0900,116.9348,1,IMB,Eria Colossus,Panama,95,2,Anchored,Unspecified,0,Unspecified,0,0,0,1,0,2,1,2,4,12:45:00 AM
5522,Actual,Boarded,Colombia,Colombia,100,,"Buenaventure Inner Bay Anchorage, Colmbia",2,12,2011,10:00,03:49.53,North,3.0000,49.5300,3.8255,077:09.55,West,77.0000,9.5500,-77.1592,1,IMB,Cielo Di Venezia,Panama,95,2,Anchored,Unspecified,0,Unspecified,0,0,1,1,0,2,1,2,1,10:00:00 AM
5524,Actual,Boarded,Indonesia,Indonesia,850,,"Adang Bay Anchorage, Indonesia",6,12,2011,5:15,01:42.16,South,1.0000,42.1600,-1.7027,116:37.75,East,116.0000,37.7500,116.6292,1,IMB,Glorysun,Panama,95,2,Anchored,6,0,Unspecified,0,0,1,1,0,2,1,2,4,5:15:00 AM
5526,Actual,Boarded,Indonesia,Indonesia,850,,"Banjarmasin Anchorage, Indonesia",8,12,2011,0:40,03:41.7,South,3.0000,41.7000,-3.6950,114:25.9,East,114.0000,25.9000,114.4317,1,IMB,Eria Colossus,Panama,95,2,Anchored,Unspecified,0,Unspecified,0,0,0,0,0,2,1,2,4,12:40:00 AM
5559,Actual,Boarded,Indonesia,Indonesia,850,,"Adang Bay Anchorage, Indonesia",13,1,2012,2:40,01:41.0,South,1.0000,41.0000,-1.6833,116:48.0,East,116.0000,48.0000,116.8000,1,IMB,Triton Lark,Panama,95,2,Anchored,5,0,Unspecified,2,1,0,1,0,2,1,2,4,2:40:00 AM
5598,Actual,Boarded,Nigeria,Nigeria,475,,"Around 110 nm S of Lagos, Nigeria",13,2,2012,2:50,4:43.0,North,4.0000,43.0000,4.7167,3:44.0,East,3.0000,44.0000,3.7333,1,IMB,Fourseas SW,Panama,95,2,Steaming,8,1,Guns,5,1,0,1,0,1,1,2,4,2:50:00 AM
5619,Actual,Boarded,India,India,750,,"Kakinada Anchorage, India",3,3,2012,23:55,17:02.88,North,17.0000,2.8800,17.0480,82:25.15,East,82.0000,25.1500,82.4192,1,IMB,Ten Yoshi Maru,Panama,95,2,Anchored,10,1,Knives,3,1,0,1,0,2,1,2,3,11:55:00 PM
5700,Actual,Boarded,Egypt,Egypt,651,,"El Dekheila Outer Anchorage, Egypt (Located coordinates)",25,5,2012,3:55,31:7.59,North,31.0000,7.5900,31.1265,29:49.0,East,29.0000,49.0000,29.8167,2,IMB,Joanna A,Panama,95,2,Anchored,2,1,Knives,3,1,0,1,0,2,1,2,4,3:55:00 AM
5704,Actual,Boarded,Indonesia,Indonesia,850,,"Belawan Outer Anchorage, Indonesia",4,6,2012,23:50,3:57.44,North,3.0000,57.4400,3.9573,98:46.57,East,98.0000,47.5600,98.7927,1,IMB,DD Vanguard,Panama,95,2,Anchored,7,1,Long Knives,3,1,0,1,0,2,1,2,3,11:50:00 PM
5726,Actual,Boarded,Indonesia,Indonesia,850,,"Dumai Anchorage, Indonesia",17,7,2012,3:00,1:43.07,North,1.0000,43.0700,1.7178,101:27.72,East,101.0000,27.7200,101.4620,1,IMB,K. Neptune,Panama,95,2,Anchored,7,1,Knives,3,1,0,1,0,2,1,2,4,3:00:00 AM
5748,Actual,Boarded,Bangladesh,Bangladesh,771,,"Kutubdia Anchorage, Bangladesh",17,8,2012,4:30,21:52.0,North,21.0000,52.0000,21.8667,91:42.0,East,91.0000,42.0000,91.7000,1,IMB,Triton Stork,Panama,95,2,Anchored,Unspecified,0,Unknown,0,0,0,1,0,2,1,2,4,4:30:00 AM
5756,Actual,Boarded,Indonesia,Indonesia,850,,"Muara Berau Anchorage, Samarinda, Indonesia",2,9,2012,5:15,00:13.35,South,0.0000,13.3500,-0.2225,117:35.8,East,117.0000,35.8000,117.5967,1,IMB,IS Trinity,Panama,95,2,Anchored,5,0,Unknown,0,0,0,0,0,2,1,2,4,5:15:00 AM
5774,Actual,Boarded,Indonesia,Indonesia,850,,"Muara Berau Anchorage, Samarinda, Indonesia",5,10,2012,5:45,00:13.9,South,0.0000,13.9000,-0.2317,117:33.0,East,117.0000,33.0000,117.5500,1,IMB,Ken Spirit,Panama,95,2,Anchored,6,1,Long Knives,3,1,0,1,0,2,1,2,4,5:45:00 AM
5783,Actual,Boarded,Indonesia,Indonesia,850,,"Muara Berau Anchorage, Samarinda, Indonesia",16,10,2012,4:05,00:15.6,South,0.0000,15.6000,-0.2600,117:35.6,East,117.0000,35.6000,117.5933,1,IMB,Bulk Neptune,Panama,95,2,Anchored,3,0,Unknown,2,1,0,1,0,2,1,2,4,4:05:00 AM
5792,Actual,Boarded,Indonesia,Indonesia,850,,"Taboneo Anchorage, Banjarmasin, Indonesia",27,10,2012,23:30,3:41.5,South,3.0000,41.5000,-3.6917,114:27.9,East,114.0000,27.9000,114.4650,1,IMB,Medi Imabari,Panama,95,2,Anchored,3,0,Unknown,0,0,0,1,0,2,1,2,3,11:30:00 PM
5803,Actual,Boarded,Indonesia,Indonesia,850,,"Surabaya Inner Anchorage, Indonesia",17,11,2012,5:00,7:05.46,South,7.0000,5.4600,-7.0910,112:39.48,East,112.0000,39.4800,112.6580,1,IMB,Nord Copenhagen,Panama,95,2,Anchored,10,1,Unspecified,3,1,0,1,0,2,1,2,4,5:00:00 AM
5810,Actual,Boarded,India,India,750,,"Kakinada Anchorage, India",24,11,2012,1:35,17:02.0,North,17.0000,2.0000,17.0333,82:25.0,East,82.0000,25.0000,82.4167,1,IMB,APJ Shirin,Panama,95,2,Anchored,4,1,"Knives, Iron Bars",3,1,0,1,0,2,1,2,4,1:35:00 AM
5818,Attempted,,Indonesia,Indonesia,850,,"Balikpapan Outer Anchorage, Indonesia",1,12,2012,21:00,1:23.0,South,1.0000,23.0000,-1.3833,116:59.0,East,116.0000,59.0000,116.9833,1,IMB,Triton Lark,Panama,95,2,Anchored,Unspecified,0,Unspecified,1,1,0,1,0,2,0,-99,3,9:00:00 PM
5819,Actual,Boarded,Indonesia,Indonesia,850,,"Belawan Port, Indonesia",5,12,2012,3:00,3:47.02,North,3.0000,47.0200,3.7837,98:42.04,East,98.0000,42.0400,98.7007,1,IMB,K. Neptune,Panama,95,2,Berthed,4,0,Unknown,0,0,0,1,0,3,1,2,4,3:00:00 AM
5821,Actual,Boarded,Indonesia,Indonesia,850,,"Taboneo Anchorage, Indonesia",10,12,2012,23:45,3:43.8,South,3.0000,43.8000,-3.7300,114:26.4,East,114.0000,26.4000,114.4400,1,IMB,Name Withheld,Panama,95,2,Anchored,Unspecified,0,Unknown,0,0,0,1,0,2,1,2,3,11:45:00 PM
5835,Actual,Boarded,Indonesia,Indonesia,850,,"Taboneo Anchorage, Indonesia",29,12,2012,23:20,3:44.3,South,3.0000,44.3000,-3.7383,114:25.6,East,114.0000,25.6000,114.4267,1,IMB,Nord Discovery,Panama,95,2,Anchored,Unspecified,0,Unknown,0,0,0,1,0,2,1,2,3,11:20:00 PM
5891,Actual,Boarded,Indonesia,Indonesia,850,1,"Gresik Inner Anchorage, Indonesia",21,3,2013,2:20,07:05.3,South,7.0000,5.3000,-7.0883,112:39.4,East,112.0000,39.4000,112.6567,1,IMB,Global Andes,Panama,95,2,Anchored,4,0,Unspecified,0,0,1,1,0,2,1,2,4,2:20:00 AM
5937,Attempted,,Nigeria,Nigeria,475,1,"Calabar River, Nigeria",7,5,2013,14:58,04:43.3,North,4.0000,43.3000,4.7217,008:20.7,East,8.0000,20.7000,8.3450,1,IMB,Centenario Blu,Panama,95,2,Steaming,7,1,Unspecified,1,1,0,1,0,1,0,-99,2,2:58:00 PM
5981,Attempted,,Yemen,Yemen,679,0,"Bab El Mandeb Straits, Red Sea",8,7,2013,0:00,13:10,North,13.0000,10.0000,13.1667,043:06,East,43.0000,6.0000,43.1000,1,IMB,Blue Eternity,Panama,95,2,Steaming,Unspecified,0,Unspecified,0,0,0,1,0,1,0,-99,3,12:00:00 AM
6015,Actual,Boarded,Indonesia,Indonesia,850,1,"Muara Berau Anchorage, Indonesia",23,8,2013,3:30,00:16.9,South,0.0000,16.9000,0.2817,117:36.5,East,117.0000,36.5000,117.6083,1,IMB,Kayu Eboni,Panama,95,2,Anchored,5,1,Knives,1,1,1,1,0,2,1,2,4,3:30:00 AM
6064,Actual,Boarded,Indonesia,Indonesia,850,1,"Taboneo Anchorage, Indonesia",9,11,2013,2:50,03:40,South,3.0000,40.0000,-3.6667,114:26,East,114.0000,26.0000,114.4333,1,IMB,An Ho,Panama,95,2,Anchored,Unspecified,0,Unspecified,0,0,1,1,0,2,1,2,4,2:50:00 AM
142,Actual,Boarded,Indonesia,Indonesia,850,,"Belawan, Indonesia",24,5,1994,3:30,3:47.02,North,3.0000,47.0200,3.7836667,98:42.04,East,98.0000,42.0400,98.7007,2,IMB,Nordstar,Panama,95,3,Unspecified,,,,,,,,,-99,1,2,4,3:30:00 AM
490,Actual,Boarded,Indonesia,Indonesia,850,,"Merak, Indonesia",14,9,1996,,5:57.19,South,5.0000,57.1900,-5.9531667,105:59.53,East,105.0000,59.5300,105.9922,2,IMB,Bariki,Panama,95,3,Anchored,4,0,Unspecified,2,1,Cash,1,0,2,1,2,-99,
911,Actual,Boarded,Indonesia,Indonesia,850,,"Santan, Indonesia",23,10,1998,,0:6.0,South,0.0000,6.0000,-0.1000000,117:31.59,East,117.0000,31.5900,117.5265,2,IMB,Bright Express,Panama,95,3,Anchored,Unspecified,0,Unspecified,0,0,Stores,1,0,2,1,2,-99,
967,Actual,Boarding,Indonesia,Indonesia,850,,Singapore Straits,13,1,1999,,00.04.38,North,1,3,1.05,004.31.25,East,103,30,103.5000,1,IMB,Shoryu Emmy,Panama,95,3,Steaming,4,1,Knives,,0,1,1,0,1,1,2,-99,
1118,Actual,Boarding,Indonesia,Indonesia,850,,"Merak Anchorage, Indonesia",9,8,1999,,5:56.2,South,5,56.2,-5.9366667,106:0.23,East,106,0.23,106.0038,2,IMB,Golden Asia,Panama,95,3,Anchored,3,1,Knives,,0,0,1,0,2,1,2,-99,
1219,Actual,Boarding,Indonesia,Indonesia,850,,"Gelasa Straits, Indonesia",26,11,1999,,,,,,-2.6667,,,,,107.2500,4,IMB,Erowati,Panama,95,3,Steaming,Unspecified,0,Unspecified,,0,1,1,0,1,1,2,-99,
1278,Actual,Boarded,Kenya,Kenya,501,,"Mombasa Inner Anchorage, Kenya",22,1,2000,,4:02.9,South,4,2.9000,-4.0483333,39:38.7,East,39,38.7000,39.6450,2,IMB,Equity,Panama,95,3,Anchored,Unspecified,0,Unspecified,0,0,Stores,1,0,2,1,2,-99,
1340,Attempted,,Indonesia,Indonesia,850,,Indonesia,13,4,2000,,4:22.0,South,4,22.00,-4.3666667,116:02.0,East,116,2.00,116.0333,1,IMB,Amer Rhine,Panama,95,3,Steaming,Unspecified,0,Unspecified,0,0,None,1,0,1,0,-99,-99,
1407,Actual,Boarded,Malaysia,Malaysia,820,,Malacca Straits,28,5,2000,,2:00.0,North,2,0.00,2.0000000,102:28.0,East,102,28.00,102.4667,1,IMB,Encounter,Panama,95,3,Steaming,5,1,Long Knives,3,1,Unspecified,1,0,1,1,2,-99,
1512,Actual,Boarded,Malaysia,Malaysia,820,,"Sandakan, Malaysia",18,8,2000,,5:48.9,North,5,48.9000,5.8150000,118:3.33,East,118,3.3300,118.0555,2,IMB,Global Eos,Panama,95,3,Berthed,Unspecified,0,Unspecified,0,0,None,1,0,3,1,2,-99,
1566,Actual,Boarded,Malaysia,Malaysia,820,,Malacca Straits ,21,9,2000,,4:55.0380,North,4.0000,55.0380,4.9173,99:16.0920,East, 99.0000 ,16.0920,99.2682,,IMB,Andhika Adhiraksha,Panama,95,3,Steaming,5,0,Unspecified,0,0,"Cash, Personal Belongings",1,0,1,1,2,-99,
1617,Actual,Boarded,India,India,750,,"Kandla, India",18,10,2000,,23:1.46,North,23,1.4600,23.0243333,70:13.22,East,70,13.2200,70.2203,2,IMB,Oriental Peony,Panama,95,3,Berthed,Unspecified,0,Unspecified,0,0,"Stores, Equipment",1,0,3,1,2,-99,
1637,Attempted,,Indonesia,Indonesia,850,,"Kuala Enok, Indonesia",30,10,2000,,00:31.0,South,0,31.00,-0.5166667,103:24.4,East,103,24.40,103.4067,1,IMB,Botany Treasure,Panama,95,3,Anchored,Unspecified,0,Unspecified,0,0,None,0,0,2,0,-99,-99,
1765,Actual,Boarding,India,India,750,,"Kakinada Inner Anchorage, india",13,2,2001,2:45,16:58.59,North,16,58.59,16.9765,003.42.99,East,82,19,82.3167,2,IMB,Unitank,Panama,95,3,Anchored,Unspecified,0,Unspecified,,0,1,1,0,2,1,2,4,2:45:00 AM
1769,Attempted,,Myanmar,Myanmar,775,,Myanmar,15,2,2001,4:00,00.82.08,North,19,42,19.7,003.85.21,East,95,27,95.4500,1,IMB,Olympic Flame,Panama,95,3,Steaming,Unspecified,0,Unspecified,,0,0,1,0,1,0,-99,4,4:00:00 AM
1842,Actual,Boarding,Indonesia,Indonesia,850,,"Belawan Anchorage, Indonesia",12,5,2001,4:30,00.00.26,North,3,46.6,3.7766667,000.06.85,East,98,40.6,98.6767,2,IMB,Princess of Penang,Panama,95,3,Anchored,4,1,Knives,,1,1,1,0,2,1,2,4,4:30:00 AM
1923,Actual,Boarding,Cote d'Ivoire,Cote d'Ivoire,437,,"Abidjan, Ivory Coast",21,7,2001,18:15,5:17.59,North,5,17.59,5.2931667,000.16.67,West,4,0,-4.0000,2,IMB,Jamar,Panama,95,3,Anchored,6,1,Knives,,1,1,1,0,2,1,2,3,6:15:00 PM
1945,Attempted,,Indonesia,Indonesia,850,,Indonesia,17,8,2001,8:10,00.19.10,North,4,35,4.5833333,003.96.18,East,96,5,96.0833,1,IMB,Seagull Spirit,Panama,95,3,Steaming,5,1,Firearms,,1,0,1,0,1,0,-99,1,8:10:00 AM
1962,Attempted,,India,India,750,,"2 miles NW Cochin Fairway Buoy, India",2,9,2001,3:40,00.41.53,North,9,58,9.9666667,000.67.71,East,76,15,76.2500,3,IMB,NCC Hijaz,Panama,95,3,Anchored,Unspecified,1,Unspecified,,0,0,1,0,2,0,-99,4,3:40:00 AM
2063,Actual,Boarded,Senegal,Senegal,433,,"Dakar, Senegal",5,1,2002,3:10,14:38.0,North,14.0000,38.0000,14.6333333,17:21.0,West,17.0000,21.0000,-17.3500,1,IMB,Oriental Peony,Panama,95,3,Anchored,1,0,Unspecified,4,1,None,1,0,2,1,2,4,3:10:00 AM
2107,Actual,Boarded,Malaysia,Malaysia,820,,"Sandakan Port, Malaysia",27,2,2002,1:30,5:48.9,North,5.0000,48.9000,5.8150000,118:3.33,East,118.0000,3.3300,118.0555,2,IMB,Tradewind Sun,Panama,95,3,Berthed,Unspecified,0,Unspecified,0,0,Stores,1,0,3,1,2,4,1:30:00 AM
2133,Actual,Boarded,Nigeria,Nigeria,475,,"Lagos Port, Nigeria (Used coordinates from other incidents)",20,3,2002,Unspecified,6:26.43,North,6.0000,26.4300,6.4405000,3:25.34,East,3.0000,25.3400,3.4223,2,IMB,Baltic Trader,Panama,95,3,Anchored,2,1,Guns,4,1,Stores,1,0,2,1,2,-99,
2207,Attempted,,Eritrea,Eritrea,531,,"About 25nm from Northern entrance to Straits of Bab Al Mandeb, Gulf of Aden",1,6,2002,7:45,13:14.8,North,13.0000,14.8000,13.2466667,42:56.5,East,42.0000,56.5000,42.9417,1,IMB,Gina I,Panama,95,3,Steaming,Unspecified,0,Unspecified,1,1,None,1,0,1,0,-99,1,7:45:00 AM
2481,Actual,Boarding,Indonesia,Indonesia,850,,"Wharf No. 2, Dumai Port, Indonesia",18,2,2003,6:30,00.00.12,North,1,40.6,1.6766667,004.22.71,East,101,27,101.4500,2,IMB,Shamrock Moon ,Panama,95,3,Berthed,2,1,Knives,,0,0,1,0,3,1,2,1,6:30:00 AM
2492,Actual,Boarding,Indonesia,Indonesia,850,,"New Wharf Dumai Port, Indonesia",28,2,2003,4:00,00.00.12,North,1,40.6,1.6766667,004.22.71,East,101,27,101.4500,2,IMB,Yukikaze,Panama,95,3,Berthed,3,1,Knives,,1,1,1,0,3,1,2,4,4:00:00 AM
2514,Attempted,,Indonesia,Indonesia,850,,"Off Belawan, Indonesia",18,3,2003,8:00,4:15.2,North,4,15.2,4.2533333,98:53.4,East,98,53.4,98.8900,1,IMB,Oriental Salvia,Panama,95,3,Steaming,6,1,Automatic rifles,,1,0,1,0,1,0,-99,1,8:00:00 AM
2605,Actual,Boarding,Indonesia,Indonesia,850,,"Off Pulau Bintan, Indonesia",8,5,2003,3:40,00:48.79,North,0,48.79,0.8131667,105:06.10,East,105,6.1,105.1017,1,IMB,Botany Treasure,Panama,95,3,Steaming,7,1,Guns and Knives,,1,1,1,0,1,1,2,4,3:40:00 AM
2615,Actual,Boarding,Indonesia,Indonesia,850,,"Dumai Anchorage, Indonesia",16,5,2003,19:40,1:42.1,North,1,42.2,1.7033333,101:26.9,East,101,26.9,101.4483,1,IMB,Feng Zhou,Panama,95,3,Anchored,3,1,Knives,,0,1,1,0,2,1,2,3,7:40:00 PM
2653,Actual,Boarding,Indonesia,Indonesia,850,,"Off Bintan Island, Indonesia",22,6,2003,5:20,00:43.8,North,0,43.8,0.73,105:27.2,East,105,27.2,105.4533,1,IMB,Eastern Honesty,Panama,95,3,Steaming,2,1,Guns,,0,0,1,0,1,1,2,4,5:20:00 AM
2669,Actual,Boarding,Indonesia,Indonesia,850,,"Tg. Priok Anchorage, Indonesia",30,6,2003,7:00,6:5.32,South,6,5.32,-6.0886667,106:52.50,East,106,52.5,106.8750,2,IMB,White Cattleya 10,Panama,95,3,Anchored,4,1,Knives,,0,1,1,0,2,1,2,1,7:00:00 AM
2740,Actual,Boarding,India,India,750,,"Coal Terminal, Cartagena, Colombia",24,8,2003,1:00,10:24.9,North,10,24.9,10.415,75:32.11,East,76,32.11,76.5352,2,IMB,Sunshine Sky,Panama,95,3,Berthed,Unspecified,1,Knives,,1,1,1,0,3,1,2,4,1:00:00 AM
2757,Attempted,,Indonesia,Indonesia,850,,"30NM East of Bintan Island, Indonesia",4,9,2003,4:30,00:55.5,North,0,55.5,0.925,105:10.0,East,105,10,105.1667,1,IMB,Hermia,Panama,95,3,Steaming,Unspecified,0,Unspecified,,0,0,1,0,1,0,-99,4,4:30:00 AM
2803,Actual,Boarding,Indonesia,Indonesia,850,,"Selat Leplia, Indonesia",25,10,2003,22:40,3:03.7,South,3,3.7,-3.0616667,107:00.1,East,107,0.1,107.0017,1,IMB,Caroline 7,Panama,95,3,Steaming,8,1,Guns and Knives,,1,1,1,0,1,1,2,3,10:40:00 PM
2858,Actual,Boarding,Guyana,Guyana,110,,"Georgetown, Guayana",6,12,2003,1:30,06:49.3,North,6,49.3,6.8216667,058:10.2,West,58,10.2,-58.1700,2,IMB,Tradewind Sunrise ,Panama,95,3,Steaming,Unspecified,0,Unspecified,,0,1,1,0,1,1,2,4,1:30:00 AM
2919,Attempted,,Indonesia,Indonesia,850,,"Dumai Outer Anchorage, Indonesia",15,2,2004,4:25,1:56.0,North,1.0000,56.0000,1.9333333,101:50.0,East,101.0000,50.0000,101.8333,1,IMB,North Challenge,Panama,95,3,Anchored,Unspecified,0,Unspecified,2,1,None,1,0,2,0,-99,4,4:25:00 AM
2950,Actual,Boarded,Indonesia,Indonesia,850,,"Berth 106, Belawan Port, Indonesia (Used coordinates from other incidents)",24,3,2004,5:00,3:55.1,North,3.0000,55.1000,3.9183333,98:46.9,East,98.0000,46.9000,98.7817,2,IMB,Isokaze,Panama,95,3,Berthed,1,0,None,2,1,None,1,0,3,1,2,4,5:00:00 AM
2958,Actual,Boarded,Indonesia,Indonesia,850,,"Selat Leplia, Indonesia",30,3,2004,21:20,2:58.0,South,2.0000,58.0000,-2.9666667,106:58.3,East,106.0000,58.3000,106.9717,1,IMB,White Cattleya 10,Panama,95,3,Steaming,2,1,"Guns, Knives",3,1,None,1,0,1,1,2,3,9:20:00 PM
2988,Actual,Boarded,Indonesia,Indonesia,850,,"E of Bintan Island, Indonesia",25,4,2004,3:35,1:03.0,North,1.0000,3.0000,1.0500000,105:17.4,East,105.0000,17.4000,105.2900,1,IMB,Eastern Eureka,Panama,95,3,Steaming,8,1,"Guns, Knives",4,1,"Personal Belongings, Cash",1,0,1,1,2,4,3:35:00 AM
3027,Attempted,,Indonesia,Indonesia,850,,"Merak Anchorage, Indonesia",12,6,2004,5:30,5:58.3,South,5.0000,58.3000,-5.9716667,105:58.6,East,105.0000,58.6000,105.9767,1,IMB,Eastern Fortitude,Panama,95,3,Anchored,7,1,Long Knives,3,1,None,1,0,2,0,-99,4,5:30:00 AM
3060,Actual,Boarded,Indonesia,Indonesia,850,,"Belawan Anchorage, Indonesia (Used coordinates from other incidents)",28,7,2004,2:00,3:55.1,North,3.0000,55.1000,3.9183333,98:46.9,East,98.0000,46.9000,98.7817,2,IMB,Kinugawa,Panama,95,3,Anchored,4,1,Knives,3,1,Equipment,1,0,2,1,2,4,2:00:00 AM
3106,Actual,Boarded,Iraq,Iraq,645,,"Khor al Zubair Anchorage, Iraq",26,9,2004,5:30,30:06.0,North,30.0000,6.0000,30.1000000,47:55.0,East,47.0000,55.0000,47.9167,1,IMB,Gloria III,Panama,95,3,Anchored,4,1,Guns,3,1,Stores,1,0,2,1,2,4,5:30:00 AM
3146,Actual,Boarded,Jamaica,Jamaica,51,,"Port Esquivel Anchorage, Jamaica",20,11,2004,10:40,17:53.28,North,17.0000,53.2800,17.8880000,77:7.53,West,77.0000,7.5300,-77.1255,2,IMB,Saturn,Panama,95,3,Anchored,4,0,Unspecified,0,0,Stores,1,0,2,1,2,1,10:40:00 AM
3160,Attempted,,Indonesia,Indonesia,850,,"Dumai Anchorage, Indonesia",1,12,2004,1:30,1:41.13,North,1.0000,41.1300,1.6855000,101:27.28,East,101.0000,27.2800,101.4547,2,IMB,Global Venus,Panama,95,3,Anchored,6,1,"Guns, Long Knives",3,1,None,1,0,2,0,-99,4,1:30:00 AM
